ticker,origem,grupo,setor,investment,investment_base,consistencia,basileia,solvencia,ciclicidade,dado_suspeito,quality,value,safety,dividend,regulado,rank_invest,oportunidade_grafica,criterios_ok,criterios_aplicaveis,passa_checklist,mais_5a_bolsa,sem_prejuizo_anual,lucro_20t,div_ge5_5a,div_sem_corte,roe_ge_10,divida_menor_patrim,cresc_receita_5a,cresc_lucro_5a,n_ok,n_aplic,roe_roic_ge_selic,roe_ge_setor,roic_ge_setor,margem_ge_15,cagr_ge_setor,divida_ok,marketcap_ok,insider_ok,margem_ok,roe_ok,alavancagem_ok,div_liq_patrim,nde_ok,market_cap,pl,pvp,dy,dy_teto,roe,roe_medio,roic,mrg_liq,ev_ebitda,div_liq_ebitda,lev_roic_adj,liq_corr,div_patrim,peg,payout,cresc_5a,pl_fut,roa,liq_geral,grau_endiv,indep_fin,min_52s,max_52s,dist_min52,dist_max52,dist_mm100,beta,corr_ibov,close,teto_bazin,teto_gordon,teto_dcf,teto_graham,teto_lynch,teto_projetivo,teto_graham_selic,teto_mult_ebitda,teto_medio,teto_mediana,teto_ajustado,teto_n_metodos,teto_confiavel,teto_dispersao,teto_upside_pct,teto_upside_media_pct,prox_resultado,ex_dividendo,ex_tipo,tese_ia,strategy,in_wishlist,in_carteira,preco_medio,var_pm_pct,trend,breakout_level,pct_to_level,dist_52w_high_pct,fund_ok,breakout,aprovado,note
JHSF3,SMALL11,SMALL11,Imobiliário,77.48,75.27,90.0,,,0.8,,86.74,81.37,44.52,69.93,False,1,Não,7,8,False,,True,,False,True,True,True,True,True,9,10,True,True,True,True,True,True,True,False,True,True,True,0.36,True,6733535744.0,3.26,0.93,6.63,7.91,28.4,16.71,13.12,52.59,4.45,1.22,1.3,1.73,0.86,0.22,25.78,90.2,5.92,7.25,0.72,61.6,36.26,4.95,13.85,105.1,-26.6,-8.3,1.38,0.61,10.15999984741211,5.7388841286496675,10.645630058645132,41.29447790742652,27.67799880047428,71.39398021848989,19.57807411896471,37.71042888149894,17.479182445986247,,,,6,False,12.4,,,n/d,2026-08-31,próxima,,,False,False,,,Em Baixa,11.149999618530273,-8.878922017834656,-28.216639097456486,True,False,False,sem sinal (Em Baixa; sem novo topo (-8.9%))
VULC3,SMALL11,SMALL11,Consumo discricionário,76.36,77.48,70.0,,,0.9,,87.66,61.2,65.74,95.8,False,2,Não,6,8,False,,True,,False,False,True,True,False,True,7,10,True,True,True,True,False,True,True,False,True,True,True,0.25,True,4293923840.0,4.67,1.64,28.85,15.45,35.06,31.82,17.83,24.89,6.27,0.76,0.6,2.96,0.37,0.48,72.14,-64.7,5.99,11.45,1.64,37.42,62.57,13.47,20.08,1.5,-31.9,-8.7,0.92,0.6,13.670000076293945,15.084112211228682,27.9810281518292,38.78533212224727,23.430384293670603,73.80863262284781,48.30691184730974,25.789766667154684,8.630044464581562,,,,6,False,8.6,,,n/d,2025-12-23,última,,,False,False,,,Em Baixa,14.180000305175781,-3.596616487347204,-32.426236328767075,True,False,False,sem sinal (Em Baixa; sem novo topo (-3.6%))
MDNE3,SMALL11,SMALL11,Imobiliário,74.82,72.14,90.0,,,0.8,,73.06,77.45,59.98,79.02,False,3,Não,7,8,False,,True,,False,True,True,True,True,True,9,10,True,True,True,True,True,True,True,False,True,True,True,0.26,True,2431272448.0,4.38,1.07,16.51,9.26,24.38,16.15,10.98,21.43,4.23,0.91,1.16,2.38,0.48,0.3,40.57,19.5,3.68,6.4,1.12,72.76,27.27,19.63,34.28,19.7,-31.4,-15.4,1.67,0.63,23.510000228881836,15.556165026754886,28.856686124630315,71.12043448234802,51.51277527306067,127.48819889020251,25.801834792093068,63.22015028192994,41.54649601907847,,,,6,False,8.2,,,n/d,2026-01-02,última,,,False,False,,,Em Baixa,25.110000610351562,-6.371964725521073,-31.417733179499095,True,False,False,sem sinal (Em Baixa; sem novo topo (-6.4%))
PLPL3,SMALL11,SMALL11,Consumo discricionário,73.88,74.56,70.0,,,0.9,,77.84,82.19,65.19,59.44,False,4,Não,5,8,False,,True,,False,False,True,True,True,True,7,10,True,True,True,False,False,True,True,False,True,True,True,-0.11,True,1401043456.0,4.61,1.26,7.14,6.32,27.32,38.02,24.26,8.62,1.92,-0.24,-0.14,3.0,0.62,0.31,29.14,16.7,2.72,7.78,1.2,73.04,24.14,6.46,17.36,6.8,-60.3,-25.7,1.44,0.5,6.900000095367432,3.1154008142926615,5.779068510512887,19.831887475839142,13.580151674688896,31.912280440479115,10.95072400487419,18.110629317558768,14.303465002344291,,,,7,False,10.2,,,n/d,2025-12-30,última,,,False,False,,,Em Baixa,7.360000133514404,-6.250000404922851,-60.30064258156551,True,False,False,sem sinal (Em Baixa; sem novo topo (-6.3%))
POMO3,SMALL11,SMALL11,Bens Industriais,73.54,74.17,70.0,,,0.7,,80.17,74.47,52.24,90.21,False,5,Não,5,8,False,,True,,False,False,True,True,False,True,7,10,True,True,True,False,False,True,True,False,True,True,True,0.46,True,5189052928.0,4.35,1.23,22.59,11.85,28.32,24.74,18.39,13.19,4.6,1.29,0.98,1.94,0.81,0.32,51.57,-14.0,,8.76,1.02,59.93,39.42,3.85,6.69,8.6,-37.5,-23.6,0.92,0.45,4.179999828338623,3.539319177617177,6.565437074479863,12.73218338516937,8.571766632368943,24.57145988209843,11.287634977635207,10.851943434879413,5.170088126502553,9.196508938505891,9.711855033624179,8.740669530261762,6,True,6.9,109.10693514874654,120.01218459765161,n/d,2026-08-26,próxima,,,False,False,,,Em Baixa,4.989999771118164,-16.2324645277095,-37.99031695498357,True,False,False,sem sinal (Em Baixa; sem novo topo (-16.2%))
PSSA3,BOVA11,BOVA11,Insurance,73.29,72.99,75.0,,1.8,0.3,,76.06,54.64,100.0,51.05,False,6,Não,4,6,False,,True,,False,False,True,,True,True,6,8,True,False,True,,True,,True,False,True,True,True,,True,29851013120.0,8.17,1.87,6.47,5.33,22.84,17.35,79.28,8.13,,,,,,0.63,43.58,0.3,7.48,6.06,,71.59,28.18,43.07,55.45,8.1,-16.0,-8.6,0.74,0.49,46.56999969482422,17.74536429240872,32.91765076241818,75.52662129209557,56.51525123994185,103.85643086484936,48.58755190688473,61.39492097587762,,43.6942970634518,40.75260133465145,36.67734120118631,4,True,4.3,-21.24255649230201,-6.17501105908752,2026-11-05,2026-06-23,última,,,False,False,,,Em Baixa,54.70000076293945,-14.862890228008007,-16.165615959622304,True,False,False,sem sinal (Em Baixa; sem novo topo (-14.9%))
CURY3,BOVA11+SMALL11,BOVA11,Consumo discricionário,72.04,70.63,80.0,,,0.9,,90.38,40.54,56.09,86.01,False,7,Não,7,8,False,,True,,False,False,True,True,True,True,8,10,True,True,True,True,True,True,True,False,True,True,True,-0.21,True,9210622976.0,8.38,5.57,16.1,10.4,66.38,57.38,37.72,18.37,5.39,-0.2,-0.08,1.94,0.71,0.98,87.15,33.5,6.22,16.14,0.91,70.61,24.44,26.99,40.16,10.8,-25.6,-4.8,1.29,0.57,29.899999618530273,22.209742124184622,41.199071640362476,47.27625238013437,20.759306206775015,67.55010998277137,53.537315733029935,28.668897601457378,23.751448038942403,38.119017963457196,34.933984620909925,31.440586158818935,8,True,3.3,5.152463411183117,27.488356019353443,n/d,2026-05-18,última,,,False,False,,,Lateral,32.31999969482422,-7.48762406913478,-25.711389178797507,True,False,False,sem sinal (Lateral)
POMO4,BOVA11+SMALL11,BOVA11,Bens Industriais,71.95,72.29,70.0,,,0.7,,80.17,70.89,52.24,80.42,False,8,Não,5,8,False,,True,,False,False,True,True,False,True,7,10,True,True,True,False,False,True,True,False,True,True,True,0.44,True,5549059072.0,4.65,1.32,21.12,9.48,28.32,24.74,18.39,13.19,4.84,1.29,0.98,1.94,0.81,0.31,44.06,-14.0,4.57,8.76,1.02,59.93,39.42,4.05,7.92,10.4,-43.6,-22.3,0.97,0.48,4.46999979019165,3.0254217843846103,5.612157410033452,12.73709617635255,8.558256916730283,23.52815093209878,11.575137762178509,11.631612357272898,5.155438154799276,11.25683567278082,11.575137762178509,10.417623985960658,7,True,7.8,133.05647594927527,151.83078749760267,n/d,2026-08-26,próxima,,,False,False,,,Em Baixa,5.369999885559082,-16.75977866941296,-43.78031520539255,True,False,False,sem sinal (Em Baixa; sem novo topo (-16.8%))
MILS3,SMALL11,SMALL11,Bens Industriais,70.38,68.68,80.0,,,0.7,,84.77,54.34,57.46,54.55,False,9,Não,6,8,False,,True,,False,True,True,True,True,True,8,10,True,True,True,True,False,True,True,False,True,True,True,0.65,True,3565582336.0,8.16,1.94,5.41,5.72,23.81,18.37,20.65,23.53,4.86,1.28,0.87,2.98,0.99,0.64,46.64,21.3,8.36,11.12,0.54,61.6,38.32,10.3,15.81,52.0,-1.0,7.9,0.75,0.48,15.649999618530273,6.389485077899922,11.852494819504354,25.41207045901055,18.65776617291419,35.328653432480934,12.30206848486783,20.439472774994336,17.943009675233974,20.276505117000884,18.65776617291419,16.79198955562277,7,True,5.5,7.297060478776829,29.562336174070115,n/d,2026-04-22,última,,,False,False,,,Em Alta,15.8100004196167,-1.0120227504099244,-1.8193222677992948,True,False,False,sem sinal (Em Alta)
LEVE3,SMALL11,SMALL11,Consumo discricionário,70.08,70.1,70.0,,,0.9,,86.35,57.06,35.24,99.3,False,10,Pivô de alta,6,8,False,,True,,True,False,True,False,True,True,7,10,True,True,True,False,False,True,True,True,True,True,True,1.08,True,4367067136.0,6.27,4.53,8.85,19.55,72.29,64.73,34.45,13.0,5.14,1.2,0.49,1.43,1.7,0.24,122.58,25.8,6.32,14.14,0.81,77.23,22.71,24.26,35.6,32.8,-9.5,-2.2,0.65,0.46,32.220001220703125,44.99391743966054,83.4637168505703,68.08851932604726,28.67701478072886,154.16268526652215,98.51666666666667,62.178949724163935,24.864376985967773,77.15449572205138,68.08851932604726,61.27966739344254,7,True,6.2,90.19138755980858,139.46149223754642,n/d,2026-04-30,última,"A Metal Leve (LEVE3) apresenta uma notável eficiência operacional no setor de consumo discricionário, evidenciada por um ROE de 72,3% e um ROIC de 34,4% que se posicionam muito acima das médias de seus pares, de 12,5% e 13,1%, respectivamente. Essa expressiva qualidade técnica convive com múltiplos de preço atrativos, uma vez que o P/L de 6,27 sugere um papel descontado frente à sua capacidade de gerar valor, embora o P/VP de 4,53 reflita o forte ágio sobre o patrimônio líquido decorrente da alta rentabilidade sobre o capital. O perfil financeiro da companhia é robusto, combinando essa elevada rentabilidade a um endividamento controlado, visto que a relação Dívida Líquida/EBITDA de 1,2 está confortavelmente abaixo da média setorial de 2,63. Esse balanço saudável e a forte geração de caixa dão sustentabilidade ao excelente Dividend Yield de 8,85%, o qual se mostra plenamente coerente com o lucro e com a estrutura de capital da empresa. Por outro lado, o crescimento da receita nos últimos cinco anos, com um CAGR de 25,8%, ficou abaixo da média do setor de 32,5%, indicando que a empresa prioriza a eficiência em detrimento de uma expansão acelerada. No checklist de critérios fundamentalistas, a companhia demonstra solidez ao atender a 6 dos 8 requisitos avaliados, falhando apenas na margem líquida de 13% — que ficou abaixo do sarrafo de 15% — e no próprio crescimento inferior ao de seus pares. Sob a ótica do valuation, as estimativas de preço-teto revelam uma dispersão acentuada entre os métodos, variando desde os conservadores R$ 28,68 de Graham até os R$ 154,16 de Lynch, estabelecendo uma média de R$ 77,15 e uma mediana de R$ 68,09. Tomando como referência o preço-teto ajustado com margem de segurança de R$ 61,28, o papel oferece um expressivo potencial de valorização de 90,2% em relação à cotação atual de R$ 32,22. Em suma, LEVE3 destaca-se positivamente por sua rentabilidade excepcional, endividamento sob controle e proventos robustos, contrapondo-se negativamente a um ritmo de crescimento de receita mais lento que o do mercado e a uma margem líquida ligeiramente abaixo do ideal.",Pivô de alta,False,False,,,Em Alta,34.0,-5.23529052734375,-11.019049888572063,True,True,True,Pivô de alta
